25642584	2.55	2.55	28.40
25644812	2.55	2.55	28.46
25647020	2.55	2.55	23.67
25649212	2.55	2.55	28.45
25651444	2.55	2.55	28.41
25653656	2.55	2.55	28.30
25655840	2.55	2.55	23.80
25658048	2.55	2.55	28.46
25660284	2.55	2.55	28.40
25662500	2.55	2.55	23.71
25664684	2.55	2.55	28.40
25666908	2.55	2.55	28.46
25669140	2.55	2.55	23.67
25671312	2.55	2.55	28.45
25673540	2.55	2.55	28.41
25675748	2.55	2.55	23.71
25677948	2.55	2.55	28.40
25680172	2.55	2.55	28.46
25682404	2.55	2.55	28.05
25684568	2.55	2.55	24.02
25686784	2.55	2.55	28.41
25689028	2.55	2.55	23.71
25691204	2.55	2.55	28.40
25693424	2.55	2.55	28.46
25695644	2.55	2.55	28.40
25697848	2.55	2.55	23.71
25700040	2.55	2.55	28.41
25702264	2.55	2.55	28.45
25704508	2.55	2.55	23.67
25706676	2.55	2.55	28.45
25708900	2.55	2.55	28.41
25711108	2.55	2.55	28.45
25713304	2.55	2.55	23.67
25715512	2.55	2.55	28.46
25717740	2.55	2.55	28.40
25719956	2.55	2.55	23.71
25722144	2.55	2.55	28.41
25724384	2.55	2.55	28.35
25726580	2.55	2.55	28.51
25728768	2.55	2.55	23.71
25730984	2.55	2.55	28.40
25733216	2.55	2.55	28.41
25735420	2.55	2.55	23.71
25737608	2.55	2.55	28.45
25739844	2.55	2.55	28.41
25742064	2.55	2.55	28.20
25744240	2.55	2.55	23.88
25746452	2.55	2.55	28.46
25748688	2.55	2.55	28.41
25750892	2.55	2.55	23.71
25753080	2.55	2.55	28.41
25755308	2.55	2.55	28.46
25757540	2.55	2.55	23.67
25759720	2.55	2.55	28.46
25761932	2.55	2.55	28.41
25764172	2.55	2.55	28.20
25766344	2.55	2.55	23.84
25768548	2.55	2.55	28.51
25770780	2.55	2.55	28.41
25773008	2.55	2.55	28.20
25775208	2.55	2.55	23.89
25777404	2.55	2.55	28.46
25779644	2.55	2.55	23.67
25781808	2.55	2.55	28.46
25784032	2.55	2.55	28.40
25786252	2.55	2.55	28.46
25788444	2.55	2.55	23.67
25790668	2.55	2.55	28.45
25792884	2.55	2.55	28.41
25795108	2.55	2.55	23.72
25797280	2.55	2.55	28.40
25799500	2.55	2.55	28.46
25801724	2.55	2.55	28.36
25803916	2.55	2.55	23.75
25806120	2.55	2.55	28.41
25808356	2.55	2.55	28.36
25810564	2.55	2.55	23.75
25812752	2.55	2.55	28.46
25814980	2.55	2.55	28.41
25817216	2.55	2.55	28.30
25819384	2.55	2.55	23.80
25821592	2.55	2.55	28.46
25823828	2.55	2.55	28.30
25826028	2.55	2.55	23.80
25828224	2.55	2.55	28.41
25830456	2.55	2.55	28.45
25832664	2.55	2.55	28.41
25834848	2.55	2.55	23.72
25837064	2.55	2.55	28.40
25839292	2.55	2.55	28.46
25841524	2.55	2.55	23.67
25843688	2.55	2.55	28.45
25845920	2.55	2.55	28.41
25848148	2.55	2.55	28.20
25850320	2.55	2.55	23.88
25852528	2.55	2.55	28.46
25854764	2.55	2.55	28.41
25856972	2.55	2.55	23.71
25859164	2.55	2.55	28.41
25861388	2.55	2.55	28.46
25863620	2.55	2.55	28.25
25865792	2.55	2.55	23.84
25868000	2.55	2.55	28.41
25870252	2.55	2.55	28.25
25872448	2.55	2.55	23.85
25874632	2.55	2.55	28.46
25876860	2.55	2.55	28.40
25879092	2.55	2.55	28.30
25881264	2.55	2.55	23.80
25883468	2.55	2.55	28.45
25885712	2.55	2.55	28.30
25887912	2.55	2.55	23.80
25890104	2.55	2.55	28.40
25892332	2.55	2.55	28.46
25894564	2.55	2.55	28.15
25896728	2.55	2.55	23.93
25898944	2.55	2.55	28.41
25901176	2.55	2.55	28.46
25903380	2.55	2.55	23.67
25905576	2.55	2.55	28.46
25907804	2.55	2.55	28.41
25910012	2.55	2.55	28.40
25912200	2.55	2.55	23.72
25914412	2.55	2.55	28.46
25916644	2.55	2.55	28.40
25918852	2.55	2.55	23.72
25921040	2.55	2.55	28.41
25923268	2.55	2.55	28.45
25925484	2.55	2.55	28.41
25927672	2.55	2.55	23.72
25929884	2.55	2.55	28.40
25932108	2.55	2.55	28.46
25934340	2.55	2.55	23.67
25936508	2.55	2.55	28.45
25938732	2.55	2.55	28.41
25940948	2.55	2.55	28.46
25943172	2.55	2.55	23.67
25945352	2.55	2.55	28.46
25947588	2.55	2.55	28.41
25949812	2.55	2.55	23.71
25951984	2.55	2.55	28.41
25954192	2.55	2.55	28.46
25956424	2.55	2.55	28.40
25958652	2.55	2.55	23.72
25960848	2.55	2.55	28.41
25963044	2.55	2.55	28.45
25965284	2.55	2.55	23.67
25967448	2.55	2.55	28.46
25969672	2.55	2.55	28.40
25971896	2.55	2.55	28.46
25974080	2.55	2.55	23.67
25976308	2.55	2.55	28.45
25978524	2.55	2.55	28.41
25980748	2.55	2.55	28.15
25982920	2.55	2.55	23.93
25985132	2.55	2.55	28.46
25987364	2.55	2.55	28.41
25989580	2.55	2.55	23.71
25991772	2.55	5.00	28.41
25993980	2.55	5.00	28.46
25996196	2.55	5.00	28.40
25998456	2.55	5.00	32.96
26000632	2.55	5.00	28.61
26002872	2.55	5.00	33.20
26005052	2.55	5.00	37.61
26007264	2.55	5.00	33.44
26009476	2.55	5.00	37.87
26011688	2.55	5.00	37.94
26013904	2.55	5.00	37.88
26016104	2.55	5.00	37.94
26018300	2.55	5.00	42.53
26020520	2.55	5.00	38.01
26022772	2.55	5.00	42.61
26024984	2.55	5.00	42.68
26027160	2.55	5.00	42.61
26029360	2.55	5.00	42.68
26031568	2.55	5.00	42.61
26033784	2.55	5.00	47.43
26035992	2.55	5.00	42.61
26038236	2.55	5.00	47.42
26040448	2.55	5.00	46.92
26042616	2.55	5.00	43.08
26044836	2.55	5.00	47.34
26047044	2.55	5.00	47.43
26049260	2.55	5.00	47.34
26051468	2.55	5.00	47.43
26053712	2.55	5.00	47.34
26055916	2.55	5.00	51.70
26058096	2.55	5.00	47.77
26060308	2.55	5.00	47.43
26062548	2.55	5.00	51.61
26064756	2.55	5.00	47.86
26066932	2.55	5.00	47.34
26069152	2.55	5.00	52.17
26071356	2.55	5.00	47.34
26073572	2.55	5.00	51.98
26075768	2.55	5.00	47.51
26078016	2.55	5.00	52.17
26080228	2.55	5.00	47.34
26082408	2.55	5.00	52.17
26084640	2.55	5.00	51.61
26086856	2.55	5.00	47.86
26089032	2.55	5.00	52.08
26091288	2.55	5.00	51.70
26093484	2.55	5.00	47.77
26095672	2.55	5.00	52.17
26097880	2.55	5.00	52.07
26100080	2.55	5.00	52.17
26102320	2.55	5.00	46.92
26104528	2.55	5.00	52.65
26106728	2.55	5.00	52.08
26108956	2.55	5.00	52.17
26111144	2.55	5.00	52.07
26113344	2.55	5.00	52.17
26115560	2.55	5.00	51.98
26117760	2.55	5.00	52.27
26119976	2.55	5.00	52.07
26122184	2.55	5.00	52.17
26124400	2.55	5.00	52.07
26126600	2.55	5.00	52.17
26128816	2.55	5.00	52.08
26131056	2.55	5.00	52.17
26133248	2.55	5.00	52.07
26135468	2.55	5.00	52.17
26137688	2.55	5.00	52.07
26139888	2.55	5.00	56.41
26142104	2.55	5.00	47.77
26144288	2.55	5.00	56.70
26146536	2.55	5.00	51.89
26148712	2.55	5.00	52.26
26150944	2.55	5.00	52.07
26153128	2.55	5.00	52.45
26155384	2.55	5.00	51.89
26157556	2.55	5.00	52.18
26159792	2.55	5.00	52.17
26161960	2.55	5.00	52.26
26164208	2.55	5.00	52.07
26166424	2.55	5.00	52.17
26168592	2.55	5.00	52.08
26170808	2.55	5.00	52.17
26173044	2.55	5.00	52.07
26175224	2.55	5.00	52.17
26177460	2.55	5.00	52.07
26179672	2.55	5.00	52.18
26181884	2.55	5.00	52.07
26184064	2.55	5.00	52.17
26186304	2.55	5.00	52.07
26188512	2.55	5.00	52.17
26190720	2.55	5.00	56.30
26192928	2.55	5.00	52.45
26195120	2.55	5.00	52.26
26197324	2.55	5.00	52.18
26199540	2.55	5.00	51.98
26201772	2.55	5.00	52.26
26203940	2.55	5.00	52.07
26206192	2.55	5.00	52.17
26208408	2.55	5.00	56.30
26210584	2.55	5.00	52.65
26212800	2.55	5.00	52.07
26215000	2.55	5.00	52.18
26217244	2.55	5.00	52.07
26219432	2.55	5.00	52.17
26221672	2.55	5.00	52.07
26223872	2.55	5.00	56.51
26226088	2.55	5.00	52.45
26228264	2.55	5.00	52.17
26230488	2.55	5.00	52.07
26232712	2.55	5.00	52.17
26234944	2.55	5.00	56.41
26237144	2.55	5.00	52.55
26239312	2.55	5.00	52.07
26241552	2.55	5.00	52.18
26243760	2.55	5.00	52.07
26245960	2.55	5.00	56.40
26248152	2.55	5.00	52.55
26250368	2.55	5.00	52.18
26252604	2.55	5.00	52.07
26254816	2.55	5.00	52.17
26257024	2.55	5.00	56.30
26259200	2.55	5.00	52.65
26261416	2.55	5.00	52.07
26263660	2.55	5.00	52.17
26265864	2.55	5.00	52.07
26268072	2.55	5.00	56.41
26270288	2.55	5.00	52.55
26272464	2.55	5.00	52.17
26274700	2.55	5.00	52.08
26276920	2.55	5.00	52.17
26279140	2.55	5.00	56.50
26281328	2.55	5.00	52.45
26283540	2.55	5.00	52.08
26285720	2.55	5.00	52.17
26287960	2.55	5.00	56.60
26290144	2.55	5.00	52.37
26292388	2.55	5.00	52.07
26294592	2.55	5.00	52.17
26296824	2.55	5.00	56.10
26298984	2.55	5.00	52.85
26301220	2.55	5.00	52.07
26303380	2.55	5.00	52.17
26305648	2.55	5.00	56.30
26307856	2.55	5.00	52.65
26310032	2.55	5.00	52.07
26312256	2.55	5.00	52.17
26314480	2.55	5.00	52.07
26316664	2.55	5.00	56.92
26318908	2.55	5.00	52.07
26321088	2.55	5.00	52.17
26323320	2.55	5.00	56.30
26325504	2.55	5.00	52.65
26327712	2.55	5.00	52.07
26329952	2.55	5.00	51.70
26332176	2.55	5.00	56.92
26334352	2.55	5.00	52.55
26336584	2.55	5.00	52.07
26338808	2.55	5.00	56.41
26340976	2.55	5.00	52.55
26343208	2.55	5.00	52.17
26345424	2.55	5.00	51.61
26347640	2.55	5.00	57.44
26349844	2.55	5.00	52.07
26352048	2.55	5.00	52.17
26354232	2.55	5.00	56.81
26356440	2.55	5.00	52.17
26358656	2.55	5.00	52.07
26360896	2.55	5.00	56.61
26363080	2.55	5.00	52.36
26365308	2.55	5.00	52.17
26367520	2.55	5.00	56.30
26369704	2.55	5.00	52.55
26371912	2.55	5.00	52.17
26374160	2.55	5.00	52.17
26376376	2.55	5.00	56.71
26378544	2.55	5.00	52.26
26380768	2.55	5.00	52.07
26382992	2.55	5.00	56.41
26385208	2.55	5.00	52.55
26387412	2.55	5.00	52.17
26389632	2.55	5.00	52.07
26391800	2.55	5.00	56.92
26394044	2.55	5.00	52.07
26396224	2.55	5.00	52.17
26398440	2.55	5.00	56.71
26400640	2.55	5.00	52.26
26402864	2.55	5.00	52.07
26405072	2.55	5.00	56.92
26407272	2.55	5.00	52.07
26409480	2.55	5.00	52.17
26411696	2.55	5.00	56.81
26413932	2.55	5.00	52.17
26416152	2.55	5.00	56.30
26418328	2.55	5.00	52.65
26420544	2.55	5.00	52.08
26422792	2.55	5.00	56.40
26424984	2.55	5.00	52.55
26427192	2.55	5.00	56.41
26429376	2.55	5.00	52.55
26431592	2.55	5.00	52.17
26433792	2.55	5.00	56.81
26436028	2.55	5.00	52.17
26438240	2.55	5.00	56.30
26440424	2.55	5.00	52.65
26442664	2.55	5.00	52.07
26444848	2.55	5.00	56.91
26447092	2.55	5.00	52.08
26449280	2.55	5.00	56.40
26451472	2.55	5.00	52.55
26453696	2.55	5.00	52.17
26455920	2.55	5.00	56.30
26458104	2.55	5.00	52.65
26460312	2.55	5.00	52.07
26462552	2.55	5.00	56.41
26464736	2.55	5.00	52.45
26466972	2.55	5.00	52.26
26469184	2.55	5.00	56.30
26471360	2.55	5.00	52.65
26473608	2.55	5.00	52.07
26475808	2.55	5.00	56.30
26477992	2.55	5.00	52.65
26480216	2.55	5.00	52.17
26482440	2.55	5.00	56.30
26484624	2.55	5.00	52.65
26486848	2.55	5.00	52.07
26489048	2.55	5.00	56.91
26491284	2.55	5.00	52.08
26493464	2.55	5.00	52.17
26495672	2.55	5.00	56.81
26497912	2.55	5.00	52.18
26500140	2.55	5.00	56.50
26502312	2.55	5.00	52.45
26504544	2.55	5.00	52.07
26506728	2.55	5.00	56.71
26508936	2.55	5.00	52.26
26511144	2.55	5.00	56.92
26513380	2.55	5.00	52.07
26515612	2.55	5.00	56.60
26517804	2.55	5.00	52.37
26519992	2.55	5.00	56.70
26522220	2.55	5.00	52.26
26524432	2.55	5.00	56.41
26526648	2.55	5.00	52.55
26528852	2.55	5.00	56.40
26531068	2.55	5.00	52.56
26533272	2.55	5.00	56.40
26535456	2.55	5.00	52.55
26537672	2.55	5.00	56.61
26539900	2.55	5.00	52.36
26542136	2.55	5.00	52.17
26544332	2.55	5.00	56.81
26546528	2.55	5.00	56.60
26548752	2.55	5.00	52.27
26550956	2.55	5.00	51.79
26553136	2.55	5.00	57.32
26555368	2.55	5.00	52.17
26557612	2.55	5.00	56.81
26559788	2.55	5.00	52.17
26562000	2.55	5.00	56.51
26564184	2.55	5.00	52.45
26566392	2.55	5.00	52.07
26568600	2.55	5.00	56.92
26570852	2.55	5.00	52.07
26573048	2.55	5.00	52.17
26575232	2.55	5.00	56.81
26577472	2.55	5.00	52.18
26579680	2.55	5.00	52.07
26581864	2.55	5.00	56.91
26584108	2.55	5.00	52.08
26586320	2.55	5.00	52.17
26588496	2.55	5.00	56.81
26590732	2.55	5.00	52.07
26592944	2.55	5.00	56.41
26595120	2.55	5.00	52.65
26597348	2.55	5.00	52.07
26599576	2.55	5.00	56.41
26601752	2.55	5.00	52.55
26604000	2.55	5.00	52.17
26606216	2.55	5.00	56.61
26608416	2.55	5.00	52.36
26610624	2.55	5.00	56.30
26612808	2.55	5.00	52.65
26615024	2.55	5.00	52.07
26617224	2.55	5.00	56.81
26619464	2.55	5.00	52.18
26621672	2.55	5.00	52.17
26623880	2.55	5.00	56.81
26626096	2.55	5.00	52.17
26628328	2.55	5.00	56.30
26630480	2.55	5.00	52.65
26632720	2.55	5.00	51.61
26634904	2.55	5.00	57.44
26637108	2.55	5.00	52.07
26639352	2.55	5.00	56.41
26641572	2.55	5.00	52.55
26643768	2.55	5.00	52.17
26645992	2.55	5.00	56.81
26648192	2.55	5.00	52.18
26650400	2.55	5.00	52.07
26652584	2.55	5.00	56.91
26654832	2.55	5.00	52.08
26657040	2.55	5.00	56.70
26659244	2.55	5.00	52.26
26661448	2.55	5.00	56.41
26663632	2.55	5.00	52.55
26665840	2.55	5.00	52.17
26668064	2.55	5.00	56.81
26670300	2.55	5.00	52.17
26672524	2.55	5.00	51.61
26674680	2.55	5.00	57.44
26676920	2.55	5.00	56.30
26679104	2.55	5.00	52.65
26681324	2.55	5.00	52.08
26683556	2.55	5.00	56.50
26685764	2.55	5.00	52.45
26687976	2.55	5.00	52.17
26690152	2.55	5.00	56.81
26692388	2.55	5.00	52.17
26694600	2.55	5.00	52.07
26696816	2.55	5.00	56.92
26699020	2.55	5.00	52.07
26701248	2.55	5.00	56.30
26703416	2.55	5.00	52.65
26705652	2.55	5.00	52.17
26707864	2.55	5.00	56.81
26710080	2.55	5.00	52.18
26712288	2.55	5.00	56.30
26714464	2.55	5.00	52.65
26716672	2.55	5.00	52.08
26718880	2.55	5.00	56.91
26721124	2.55	5.00	52.07
26723336	2.55	5.00	52.17
26725528	2.55	5.00	56.81
26727740	2.55	5.00	52.17
26729968	2.55	5.00	56.20
26732148	2.55	5.00	52.74
26734384	2.55	5.00	52.07
26736592	2.55	5.00	56.92
26738808	2.55	5.00	52.07
26741000	2.55	5.00	56.50
26743192	2.55	5.00	52.45
