120880728	22.57	17.02	2.84	
120883192	22.57	21.23	0.68	
120885676	22.57	17.02	2.84	
120888140	22.57	16.97	2.86	
120890592	22.57	16.99	2.85	
120893048	22.57	17.02	2.84	
120895552	22.57	21.23	0.68	
120898016	22.57	21.05	0.78	
120900464	22.57	17.16	2.76	
120902912	22.57	16.99	2.85	
120905408	22.57	21.25	0.67	
120907860	22.57	16.97	2.86	
120910344	22.57	16.97	2.86	
120912768	22.57	21.29	0.65	
120915252	22.57	17.02	2.84	
120917720	22.57	16.97	2.86	
120920228	22.57	21.08	0.76	
120922648	22.57	17.13	2.78	
120925096	22.57	21.25	0.67	
120927580	22.57	16.97	2.86	
120930024	22.57	16.99	2.85	
120932524	22.57	21.25	0.67	
120934956	22.57	21.25	0.67	
120937424	22.57	16.97	2.86	
120939920	22.57	21.08	0.76	
120942368	22.57	17.16	2.76	
120944820	22.57	16.99	2.85	
120947280	22.57	21.22	0.69	
120949744	22.57	16.99	2.85	
120952212	22.57	21.25	0.67	
120954672	22.57	16.99	2.85	
120957176	22.57	21.05	0.78	
120959628	22.57	17.13	2.78	
120962076	22.57	17.02	2.84	
120964568	22.57	21.25	0.67	
120967032	22.57	21.02	0.79	
120969460	22.57	17.16	2.76	
120971948	22.57	16.99	2.85	
120974428	22.57	16.99	2.85	
120976876	22.57	16.96	2.86	
120979380	22.57	21.09	0.75	
120981788	22.57	17.16	2.76	
120984256	22.57	21.25	0.67	
120986740	22.57	16.97	2.86	
120989184	22.57	16.99	2.85	
120991672	22.57	21.25	0.67	
120994136	22.57	21.15	0.72	
120996612	22.57	17.05	2.82	
120999052	22.57	16.99	2.85	
121001512	22.57	17.02	2.84	
121004008	22.57	21.25	0.67	
121006472	22.57	21.09	0.75	
121008924	22.57	17.10	2.79	
121011404	22.57	16.99	2.85	
121013840	22.57	16.99	2.85	
121016340	22.57	21.22	0.69	
121018768	22.57	17.02	2.84	
121021232	22.57	21.23	0.68	
121023728	22.57	17.02	2.84	
121026180	22.57	16.97	2.86	
121028628	22.57	16.99	2.85	
121031112	22.57	21.25	0.67	
121033552	22.57	16.99	2.85	
121036024	22.57	16.99	2.85	
121038488	22.57	21.25	0.67	
121040984	22.57	16.99	2.85	
121043424	22.57	16.94	2.88	
121045900	22.57	17.02	2.83	
121048364	22.57	21.25	0.67	
121050808	22.57	17.02	2.84	
121053280	22.57	16.99	2.85	
121055744	22.57	16.97	2.86	
121058208	22.57	16.99	2.85	
121060672	22.57	17.02	2.84	
121063136	22.57	21.25	0.67	
121065636	22.57	16.97	2.86	
121068072	22.57	16.99	2.85	
121070528	22.57	17.02	2.84	
121073016	22.57	21.02	0.79	
121075484	22.57	17.16	2.76	
121077932	22.57	16.99	2.85	
121080392	22.57	16.99	2.85	
121082856	22.57	21.25	0.67	
121085340	22.57	16.97	2.86	
121087784	22.57	17.02	2.84	
121090252	22.57	16.99	2.85	
121092712	22.57	16.99	2.85	
121095188	22.57	16.99	2.85	
121097648	22.57	16.99	2.85	
121100132	22.57	16.99	2.85	
121102596	22.57	16.99	2.85	
121105072	22.57	16.99	2.85	
121107512	22.57	21.25	0.67	
121110004	22.57	16.99	2.85	
121112468	22.57	16.99	2.85	
121114904	22.57	16.97	2.86	
121117376	22.57	16.94	2.88	
121119836	22.57	17.08	2.81	
121122296	22.57	16.99	2.85	
121124780	22.57	16.99	2.85	
121127224	22.57	16.99	2.85	
121129688	22.57	16.99	2.85	
121132192	22.57	21.25	0.67	
121134652	22.57	16.97	2.86	
121137108	22.57	17.02	2.84	
121139572	22.57	16.99	2.85	
121142016	22.57	16.99	2.85	
121144516	22.57	16.99	2.85	
121146964	22.57	16.99	2.85	
121149428	22.57	16.99	2.85	
121151872	22.57	16.99	2.85	
121154372	22.57	21.22	0.69	
121156812	22.57	17.02	2.84	
121159292	22.57	16.99	2.85	
121161768	22.57	16.99	2.85	
121164220	22.57	16.97	2.86	
121166684	22.57	17.02	2.84	
121169132	22.57	16.99	2.85	
121171624	22.57	21.05	0.78	
121174096	22.57	17.13	2.78	
121176548	22.57	16.99	2.85	
121179012	22.57	17.02	2.84	
121181464	22.57	16.99	2.85	
121183940	22.57	21.22	0.69	
121186416	22.57	16.99	2.85	
121188848	22.57	16.99	2.85	
121191336	22.57	16.85	2.92	
121193788	22.57	21.43	0.58	
121196252	22.57	16.99	2.85	
121198716	22.57	16.99	2.85	
121201208	22.57	17.02	2.84	
121203660	22.57	21.19	0.70	
121206104	22.57	17.02	2.84	
121208588	22.57	21.12	0.74	
121211068	22.57	17.10	2.79	
121213532	22.57	16.97	2.86	
121215988	22.57	16.99	2.85	
121218432	22.57	17.02	2.84	
121220896	22.57	16.99	2.85	
121223396	22.57	21.22	0.69	
121225824	22.57	16.99	2.85	
121228296	22.57	21.25	0.67	
121230760	22.57	16.99	2.85	
121233224	22.57	16.99	2.85	
121235720	22.57	21.23	0.68	
121238152	22.57	17.02	2.84	
121240656	22.57	21.12	0.74	
121243116	22.57	17.08	2.81	
121245564	22.57	16.99	2.85	
121248008	22.57	17.02	2.84	
121250496	22.57	21.23	0.68	
121252948	22.57	16.99	2.85	
121255440	22.57	21.25	0.67	
121257872	22.57	16.99	2.85	
121260336	22.57	16.99	2.85	
121262820	22.57	21.22	0.69	
121265300	22.57	16.99	2.85	
121267752	22.57	21.25	0.67	
121270192	22.57	16.99	2.85	
121272692	22.57	21.22	0.69	
121275148	22.57	17.02	2.84	
121277596	22.57	16.99	2.85	
121280056	22.57	16.99	2.85	
121282520	22.57	16.97	2.86	
121285004	22.57	21.25	0.67	
121287448	22.57	17.02	2.84	
121289952	22.57	21.02	0.79	
121292400	22.57	17.16	2.76	
121294880	22.57	16.99	2.85	
121297312	22.57	16.99	2.85	
121299808	22.57	21.25	0.67	
121302244	22.57	16.97	2.86	
121304724	22.57	21.25	0.67	
121307172	22.57	17.02	2.84	
121309640	22.57	21.25	0.67	
121312132	22.57	16.97	2.86	
121314584	22.57	16.99	2.85	
121317032	22.57	16.99	2.85	
121319532	22.57	21.25	0.67	
121321968	22.57	16.96	2.86	
121324424	22.57	21.26	0.67	
121326908	22.57	17.02	2.84	
121329372	22.57	16.99	2.85	
121331828	22.57	16.97	2.86	
121334316	22.57	21.25	0.67	
121336752	22.57	16.99	2.85	
121339236	22.57	21.25	0.67	
121341680	22.57	16.99	2.85	
121344180	22.57	21.23	0.68	
121346608	22.57	17.02	2.84	
121349096	22.57	16.99	2.85	
121351576	22.57	21.08	0.76	
121354028	22.57	17.10	2.79	
121356504	22.57	16.99	2.85	
121358968	22.57	17.02	2.84	
121361436	22.57	21.22	0.69	
121363864	22.57	16.99	2.85	
121366352	22.57	21.25	0.67	
121368828	22.57	16.99	2.85	
121371264	22.57	16.97	2.86	
121373764	22.57	17.02	2.84	
121376232	22.57	21.25	0.67	
121378656	22.57	16.99	2.85	
121381120	22.57	16.97	2.86	
121383608	22.57	21.25	0.67	
121386052	22.57	16.99	2.85	
121388552	22.57	16.96	2.86	
121391012	22.57	21.26	0.67	
121393448	22.57	17.02	2.84	
121395912	22.57	16.99	2.85	
121398380	22.57	16.99	2.85	
121400840	22.57	16.99	2.85	
121403304	22.57	21.23	0.68	
121405788	22.57	17.02	2.84	
121408252	22.57	16.99	2.85	
121410708	22.57	16.97	2.86	
121413168	22.57	17.02	2.84	
121415652	22.57	16.99	2.85	
121418100	22.57	16.99	2.85	
121420616	22.57	21.05	0.78	
121423036	22.57	17.13	2.78	
121425488	22.57	17.02	2.84	
121427956	22.57	21.25	0.67	
121430452	22.57	16.97	2.86	
121432908	22.57	16.99	2.85	
121435384	22.57	16.99	2.85	
121437836	22.57	17.02	2.84	
121440316	22.57	16.97	2.86	
121442764	22.57	16.99	2.85	
121445208	22.57	17.02	2.84	
121447712	22.57	21.23	0.68	
121450172	22.57	16.99	2.85	
121452612	22.57	16.99	2.85	
121455080	22.57	16.94	2.88	
121457536	22.57	21.32	0.64	
121460020	22.57	16.97	2.86	
121462484	22.57	17.02	2.84	
121464940	22.57	16.99	2.85	
121467400	22.57	16.99	2.85	
121469864	22.57	21.22	0.69	
121472348	22.57	16.99	2.85	
121474792	22.57	17.02	2.84	
121477292	22.57	16.99	2.85	
121479752	22.57	16.97	2.86	
121482204	22.57	21.25	0.67	
121484668	22.57	17.02	2.84	
121487120	22.57	16.99	2.85	
121489588	22.57	16.97	2.86	
121492048	22.57	21.25	0.67	
121494544	22.57	16.99	2.85	
121496996	22.57	17.02	2.84	
121499460	22.57	16.97	2.86	
121501908	22.57	16.99	2.85	
121504392	22.57	16.99	2.85	
121506872	22.57	21.25	0.67	
121509332	22.57	16.99	2.85	
121511768	22.57	16.99	2.85	
121514232	22.57	16.99	2.85	
121516748	22.57	16.99	2.85	
121519196	22.57	21.22	0.69	
121521648	22.57	16.99	2.85	
121524088	22.57	17.02	2.83	
121526568	22.57	21.15	0.72	
121529052	22.57	17.05	2.82	
121531492	22.57	16.99	2.85	
121533972	22.57	17.02	2.84	
121536436	22.57	16.99	2.85	
121538880	22.57	16.97	2.86	
121541344	22.57	17.02	2.84	
121543844	22.57	21.23	0.68	
121546288	22.57	17.02	2.84	
121548744	22.57	16.97	2.86	
121551208	22.57	21.25	0.67	
121553672	22.57	16.99	2.85	
121556168	22.57	16.99	2.85	
121558620	22.57	16.99	2.85	
121561084	22.57	16.99	2.85	
121563528	22.57	16.99	2.85	
121566032	22.57	21.25	0.67	
121568468	22.57	16.97	2.86	
121570928	22.57	17.02	2.84	
121573400	22.57	21.25	0.67	
121575876	22.57	16.99	2.85	
121578340	22.57	16.97	2.86	
121580788	22.57	16.99	2.85	
121583248	22.57	17.02	2.84	
121585752	22.57	21.25	0.67	
121588184	22.57	16.97	2.86	
121590680	22.57	21.08	0.76	
121593112	22.57	17.13	2.78	
121595576	22.57	16.99	2.85	
121598076	22.57	16.99	2.85	
121600512	22.57	16.99	2.85	
121603024	22.57	21.08	0.76	
121605452	22.57	17.13	2.78	
121607936	22.57	16.97	2.86	
121610380	22.57	17.02	2.84	
121612832	22.57	16.99	2.85	
121615328	22.57	21.25	0.67	
121617772	22.57	16.97	2.86	
121620224	22.57	16.99	2.85	
121622692	22.57	17.02	2.84	
121625160	22.57	16.99	2.85	
121627660	22.57	21.22	0.69	
121630088	22.57	16.99	2.85	
121632552	22.57	16.99	2.85	
121635024	22.57	21.25	0.67	
121637480	22.57	16.99	2.85	
121639976	22.57	16.99	2.85	
121642428	22.57	16.99	2.85	
121644916	22.57	21.15	0.72	
121647376	22.57	17.05	2.82	
121649840	22.57	21.25	0.67	
121652276	22.57	16.99	2.85	
121654772	22.57	21.25	0.67	
121657200	22.57	16.99	2.85	
121659684	22.57	21.25	0.67	
121662148	22.57	16.99	2.85	
121664648	22.57	16.99	2.85	
121667064	22.57	21.22	0.69	
121669560	22.57	21.25	0.67	
121672000	22.57	16.99	2.85	
121674488	22.57	21.25	0.67	
121676956	22.57	16.97	2.86	
121679384	22.57	17.02	2.84	
121681848	22.57	16.99	2.85	
121684316	22.57	21.25	0.67	
121686812	22.57	16.97	2.86	
121689252	22.57	16.99	2.85	
121691744	22.57	21.25	0.67	
121694176	22.57	16.99	2.85	
121696660	22.57	21.22	0.69	
121699128	22.57	17.02	2.84	
121701604	22.57	21.23	0.68	
121704040	22.57	17.02	2.84	
121706540	22.57	21.22	0.69	
121708988	22.57	16.99	2.85	
121711432	22.57	16.99	2.85	
121713932	22.57	21.25	0.67	
121716360	22.57	21.22	0.69	
121718856	22.57	16.99	2.85	
121721328	22.57	17.02	2.84	
121723756	22.57	21.23	0.68	
121726252	22.57	16.99	2.85	
121728688	22.57	16.99	2.85	
121731156	22.57	16.99	2.85	
121733648	22.57	21.05	0.78	
121736100	22.57	17.13	2.78	
121738564	22.57	17.02	2.84	
121741028	22.57	16.99	2.85	
121743488	22.57	16.99	2.85	
121746000	22.57	21.05	0.78	
121748428	22.57	17.13	2.78	
121750872	22.57	17.02	2.84	
121753336	22.57	16.99	2.85	
121755836	22.57	16.97	2.86	
121758284	22.57	21.25	0.67	
121760728	22.57	16.99	2.85	
121763192	22.57	17.02	2.84	
121765696	22.57	16.97	2.86	
121768164	22.57	21.25	0.67	
121770604	22.57	16.99	2.85	
121773056	22.57	17.02	2.84	
121775552	22.57	16.97	2.86	
121778004	22.57	21.25	0.67	
121780452	22.57	16.99	2.85	
121782916	22.57	21.25	0.67	
121785420	22.57	16.97	2.86	
121787868	22.57	16.99	2.85	
121790332	22.57	17.02	2.84	
121792796	22.57	16.99	2.85	
121795260	22.57	16.97	2.86	
121797708	22.57	17.02	2.84	
121800176	22.57	21.19	0.70	
121802652	22.57	17.05	2.82	
121805104	22.57	16.97	2.86	
121807600	22.57	21.25	0.67	
121810064	22.57	16.99	2.85	
121812496	22.57	16.99	2.85	
121814960	22.57	16.99	2.85	
121817424	22.57	21.25	0.67	
121819908	22.57	16.99	2.85	
121822364	22.57	16.99	2.85	
121824824	22.57	16.97	2.86	
121827324	22.57	12.76	5.00	
121829788	22.57	21.12	0.74	
121832236	22.57	17.10	2.79	
121834716	22.57	16.99	2.85	
121837164	22.57	16.99	2.85	
121839644	22.57	16.99	2.85	
121842092	22.57	17.02	2.84	
121844544	22.57	16.97	2.86	
121847040	22.57	21.08	0.76	
121849492	22.57	17.13	2.78	
121851968	22.57	16.99	2.85	
121854436	22.57	16.99	2.85	
121856864	22.57	16.99	2.85	
121859328	22.57	16.99	2.85	
121861812	22.57	21.12	0.74	
121864300	22.57	17.08	2.81	
121866756	22.57	16.99	2.85	
121869212	22.57	17.02	2.83	
121871672	22.57	16.99	2.85	
121874128	22.57	16.97	2.86	
121876620	22.57	21.25	0.67	
121879068	22.57	17.02	2.84	
121881532	22.57	16.99	2.85	
121883984	22.57	16.97	2.86	
121886484	22.57	12.65	5.00	
121888948	22.57	21.43	0.58	
121891376	22.57	16.99	2.85	
121893840	22.57	16.97	2.86	
121896312	22.57	17.02	2.84	
121898768	22.57	16.99	2.85	
121901272	22.57	21.05	0.78	
121903732	22.57	17.13	2.78	
121906200	22.57	16.99	2.85	
121908652	22.57	17.02	2.84	
121911116	22.57	16.99	2.85	
121913564	22.57	16.97	2.86	
121916048	22.57	17.02	2.84	
121918524	22.57	21.23	0.68	
121920960	22.57	17.02	2.84	
121923460	22.57	21.05	0.78	
121925888	22.57	17.13	2.78	
121928352	22.57	16.99	2.85	
121930824	22.57	12.76	5.00	
121933288	22.57	16.94	2.88	
121935744	22.57	21.29	0.65	
121938228	22.57	16.99	2.85	
121940692	22.57	17.02	2.84	
121943180	22.57	16.97	2.86	
121945628	22.57	16.99	2.85	
121948072	22.57	16.99	2.85	
121950568	22.57	21.05	0.78	
121953016	22.57	17.16	2.76	
121955468	22.57	16.99	2.85	
121957932	22.57	21.25	0.67	
121960412	22.57	16.99	2.85	
121962892	22.57	16.97	2.86	
121965348	22.57	17.02	2.84	
121967824	22.57	16.99	2.85	
121970264	22.57	16.99	2.85	
121972756	22.57	21.22	0.69	
121975184	22.57	16.99	2.85	
121977672	22.57	21.25	0.67	
121980120	22.57	17.02	2.84	
121982584	22.57	16.97	2.86	
121985084	22.57	21.25	0.67	
121987512	22.57	16.99	2.85	
121989976	22.57	21.25	0.67	
121992460	22.57	16.97	2.86	
121994904	22.57	16.99	2.85	
121997404	22.57	21.25	0.67	
121999872	22.57	16.96	2.86	
122002304	22.57	21.26	0.67	
122004788	22.57	17.02	2.84	
122007232	22.57	16.99	2.85	
122009732	22.57	21.25	0.67	
122012160	22.57	16.97	2.86	
122014624	22.57	21.25	0.67	
122017108	22.57	16.99	2.85	
122019552	22.57	17.02	2.84	
122022060	22.57	21.22	0.69	
122024488	22.57	21.19	0.70	
122026972	22.57	17.05	2.82	
122029416	22.57	16.99	2.85	
122031888	22.57	21.15	0.72	
122034348	22.57	17.05	2.82	
122036812	22.57	21.25	0.67	
122039312	22.57	16.99	2.85	
122041744	22.57	16.99	2.85	
122044240	22.57	21.23	0.68	
122046676	22.57	17.02	2.84	
