14486988	2.73	2.73	23.71
14489172	2.73	2.73	28.41
14491360	2.73	2.73	23.72
14493596	2.73	2.73	28.40
14495812	2.73	2.73	23.72
14497992	2.73	2.73	23.67
14500220	2.73	2.73	28.46
14502416	2.73	2.73	23.67
14504624	2.73	2.73	23.71
14506860	2.73	2.73	28.36
14509064	2.73	2.73	23.75
14511260	2.73	2.73	23.67
14513492	2.73	2.73	28.35
14515692	2.73	2.73	23.76
14517880	2.73	2.73	23.71
14520132	2.73	2.73	23.67
14522324	2.73	2.73	28.46
14524520	2.73	2.73	23.67
14526720	2.73	2.73	23.71
14528956	2.73	2.73	28.41
14531164	2.73	2.73	23.72
14533352	2.73	2.73	23.67
14535584	2.73	2.73	23.72
14537800	2.73	2.73	28.40
14539992	2.73	2.73	23.72
14542192	2.73	2.73	23.67
14544444	2.73	2.73	23.72
14546636	2.73	2.73	28.40
14548824	2.73	2.73	23.72
14551032	2.73	2.73	23.67
14553264	2.73	2.73	28.46
14555456	2.73	2.73	23.67
14557664	2.73	2.73	23.71
14559904	2.73	2.73	28.25
14562100	2.73	2.73	23.84
14564304	2.73	2.73	23.67
14566508	2.73	2.73	23.71
14568756	2.73	2.73	28.15
14570948	2.73	2.73	23.93
14573136	2.73	2.73	23.67
14575344	2.73	2.73	23.71
14577596	2.73	2.73	23.67
14579808	2.73	2.73	28.20
14581996	2.73	2.73	23.89
14584184	2.73	2.73	23.71
14586392	2.73	2.73	23.67
14588600	2.73	2.73	23.71
14590852	2.73	2.73	23.67
14593048	2.73	2.73	28.45
14595256	2.73	2.73	23.67
14597460	2.73	2.73	23.71
14599656	2.73	2.73	23.67
14601864	2.73	2.73	23.71
14604072	2.73	2.73	23.67
14606280	2.73	2.73	23.71
14608536	2.73	2.73	28.25
14610740	2.73	2.73	23.62
14612940	2.73	2.73	23.89
14615128	2.73	2.73	23.71
14617344	2.73	2.73	23.67
14619568	2.73	2.73	23.71
14621756	2.73	2.73	23.67
14624004	2.73	2.73	23.71
14626212	2.73	2.73	23.67
14628404	2.73	2.73	28.45
14630592	2.73	2.73	23.67
14632800	2.73	2.73	23.71
14635020	2.73	2.73	23.67
14637268	2.73	2.73	23.71
14639452	2.73	2.73	28.41
14641640	2.73	2.73	23.71
14643856	2.73	2.73	23.67
14646064	2.73	2.73	28.46
14648292	2.73	2.73	23.67
14650488	2.73	2.73	23.72
14652696	2.73	2.73	23.67
14654932	2.73	2.73	28.46
14657112	2.73	2.73	23.67
14659364	2.73	2.73	23.72
14661556	2.73	2.73	28.40
14663752	2.73	2.73	23.72
14665952	2.73	2.73	28.41
14668176	2.73	2.73	23.71
14670376	2.73	2.73	23.67
14672604	2.73	2.73	28.45
14674792	2.73	2.73	23.67
14677028	2.73	2.73	23.71
14679240	2.73	2.73	28.41
14681424	2.73	2.73	23.71
14683652	2.73	2.73	28.41
14685840	2.73	2.73	23.72
14688088	2.73	2.73	28.15
14690264	2.73	2.73	23.93
14692476	2.73	2.73	23.67
14694700	2.73	2.73	28.46
14696896	2.73	2.73	23.62
14699120	2.73	2.73	28.51
14701312	2.73	2.73	23.67
14703564	2.73	2.73	23.71
14705740	2.73	2.73	28.41
14707944	2.73	2.73	23.71
14710172	2.73	2.73	28.41
14712368	2.73	2.73	23.72
14714596	2.73	2.73	28.35
14716792	2.73	2.73	23.76
14719052	2.73	2.73	23.67
14721224	2.73	2.73	28.46
14723416	2.73	2.73	23.67
14725644	2.73	2.73	28.46
14727832	2.73	2.73	23.67
14730060	2.73	2.73	23.71
14732276	2.73	2.73	28.41
14734468	2.73	2.73	23.71
14736700	2.73	2.73	28.30
14738888	2.73	2.73	23.71
14741112	2.73	2.73	23.76
14743324	2.73	2.73	28.46
14745512	2.73	2.73	23.67
14747768	2.73	2.73	28.25
14749936	2.73	2.73	23.84
14752144	2.73	2.73	23.72
14754372	2.73	2.73	28.41
14756560	2.73	2.73	23.71
14758776	2.73	2.73	23.67
14761008	2.73	2.73	28.46
14763196	2.73	2.73	23.67
14765400	2.73	2.73	23.71
14767636	2.73	2.73	28.41
14769828	2.73	2.73	23.71
14772032	2.73	2.73	23.67
14774248	2.73	2.73	28.36
14776480	2.73	2.73	23.75
14778664	2.73	2.73	23.71
14780896	2.73	2.73	23.63
14783100	2.73	2.73	28.51
14785296	2.73	2.73	23.67
14787504	2.73	2.73	23.72
14789772	2.73	2.73	23.46
14791940	2.73	2.73	28.72
14794136	2.73	2.73	23.67
14796380	2.73	2.73	23.72
14798572	2.73	2.73	28.40
14800784	2.73	2.73	23.72
14803020	2.73	2.73	23.67
14805208	2.73	2.73	28.46
14807392	2.73	2.73	23.67
14809620	2.73	2.73	23.71
14811836	2.73	2.73	28.41
14814024	2.73	2.73	23.71
14816232	2.73	2.73	23.67
14818464	2.73	2.73	28.45
14820676	2.73	2.73	23.67
14822864	2.73	2.73	23.67
14825096	2.73	2.73	23.72
14827308	2.73	2.73	28.36
14829516	2.73	2.73	23.75
14831708	2.73	2.73	23.71
14833912	2.73	2.73	23.67
14836172	2.73	2.73	28.20
14838356	2.73	2.73	23.88
14840564	2.73	2.73	23.72
14842752	2.73	2.73	23.67
14844964	2.73	2.73	23.71
14847176	2.73	2.73	23.67
14849420	2.73	2.73	23.71
14851612	2.73	2.73	28.41
14853820	2.73	2.73	23.72
14856036	2.73	2.73	23.67
14858224	2.73	2.73	23.72
14860440	2.73	2.73	23.67
14862640	2.73	2.73	23.71
14864876	2.73	2.73	23.67
14867080	2.73	2.73	28.20
14869292	2.73	2.73	23.88
14871500	2.73	2.73	23.72
14873712	2.73	2.73	23.67
14875916	2.73	2.73	23.71
14878120	2.73	2.73	23.67
14880320	2.73	2.73	23.71
14882572	2.73	2.73	28.15
14884764	2.73	2.73	23.93
14886980	2.73	2.73	23.67
14889160	2.73	2.73	23.71
14891376	2.73	2.73	23.67
14893620	2.73	2.73	28.15
14895812	2.73	2.73	23.93
14898020	2.73	2.73	23.72
14900236	2.73	2.73	23.67
14902432	2.73	2.73	23.72
14904652	2.73	2.73	28.40
14906840	2.73	2.73	23.72
14909056	2.73	2.73	23.67
14911284	2.73	2.73	28.46
14913480	2.73	2.73	23.67
14915688	2.73	2.73	23.72
14917932	2.73	2.73	28.20
14920112	2.73	2.73	23.88
14922312	2.73	2.73	23.67
14924540	2.73	2.73	28.46
14926736	2.73	2.73	23.67
14928972	2.73	2.73	23.71
14931172	2.73	2.73	28.41
14933360	2.73	2.73	23.71
14935596	2.73	2.73	28.41
14937784	2.73	2.73	23.72
14940032	2.73	2.73	28.15
14942204	2.73	2.73	23.93
14944444	2.73	2.73	23.67
14946644	2.73	2.73	28.46
14948832	2.73	2.73	23.67
14951060	2.73	2.73	28.46
14953256	2.73	2.73	23.67
14955484	2.73	2.73	28.45
14957676	2.73	2.73	23.67
14959924	2.73	2.73	23.71
14962116	2.73	2.73	28.41
14964304	2.73	2.73	23.72
14966532	2.73	2.73	28.40
14968728	2.73	2.73	23.72
14970960	2.73	2.73	28.40
14973144	2.73	2.73	23.72
14975372	2.73	2.73	23.67
14977576	2.73	2.73	28.46
14979792	2.73	2.73	23.67
14982004	2.73	2.73	28.45
14984196	2.73	2.73	23.67
14986424	2.73	2.73	28.46
14988616	2.73	2.73	23.67
14990860	2.73	2.73	23.71
14993044	2.73	2.73	28.41
14995264	2.73	2.73	23.72
14997476	2.73	2.73	28.40
14999672	2.73	2.73	23.72
15001892	2.73	2.73	28.41
15004088	2.73	2.73	23.71
15006296	2.73	2.73	23.67
15008524	2.73	2.73	28.45
15010712	2.73	2.73	23.67
15012972	2.73	2.73	23.71
15015156	2.73	2.73	28.41
15017344	2.73	2.73	23.71
15019572	2.73	2.73	23.67
15021780	2.73	2.73	28.46
15023976	2.73	2.73	23.67
15026228	2.73	2.73	23.72
15028416	2.73	2.73	28.40
15030600	2.73	2.73	23.72
15032852	2.73	2.73	23.67
15035044	2.73	2.73	28.46
15037232	2.73	2.73	23.67
15039460	2.73	2.73	23.72
15041680	2.73	2.73	28.41
15043864	2.73	2.73	23.71
15046088	2.73	2.73	23.62
15048296	2.73	2.73	28.51
15050516	2.73	2.73	23.67
15052704	2.73	2.73	23.71
15054968	2.73	2.73	28.15
15057140	2.73	2.73	23.93
15059344	2.73	2.73	23.67
15061544	2.73	2.73	23.71
15063772	2.73	2.73	28.41
15065980	2.73	2.73	23.71
15068180	2.73	2.73	23.67
15070424	2.73	2.73	28.20
15072612	2.73	2.73	23.88
15074800	2.73	2.73	23.72
15077036	2.73	2.73	23.67
15079244	2.73	2.73	28.46
15081432	2.73	2.73	23.67
15083648	2.73	2.73	23.72
15085900	2.73	2.73	23.67
15088100	2.73	2.73	28.36
15090292	2.73	2.73	23.75
15092480	2.73	2.73	23.72
15094696	2.73	2.73	23.67
15096944	2.73	2.73	28.25
15099132	2.73	2.73	23.85
15101340	2.73	2.73	23.71
15103536	2.73	2.73	23.67
15105768	2.73	2.73	23.72
15107952	2.73	2.73	23.67
15110188	2.73	2.73	23.72
15112400	2.73	2.73	28.41
15114604	2.73	2.73	23.71
15116812	2.73	2.73	23.67
15119000	2.73	2.73	23.72
15121216	2.73	2.73	23.67
15123424	2.73	2.73	23.72
15125660	2.73	2.73	23.67
15127860	2.73	2.73	28.46
