24623744	20.10	24.63	125.29	2.09	
24626708	20.10	21.11	106.78	2.44	
24629732	20.10	21.14	124.22	2.43	
24632672	20.10	24.63	123.89	2.07	
24635664	20.10	21.11	105.52	2.41	
24638632	20.10	24.63	122.96	2.05	
24641584	20.10	21.14	104.45	2.39	
24644552	20.10	21.11	121.76	2.39	
24647544	20.10	24.63	121.70	2.02	
24650524	20.10	21.11	103.20	2.37	
24653476	20.10	21.14	120.66	2.36	
24656472	20.10	21.11	120.30	2.36	
24659448	20.10	24.63	120.26	1.99	
24662404	20.10	21.11	101.74	2.34	
24665384	20.10	21.14	119.20	2.33	
24668376	20.10	24.63	118.85	1.97	
24671352	20.10	21.11	100.50	2.31	
24674328	20.10	21.11	117.95	2.31	
24677288	20.10	21.14	117.74	2.30	
24680256	20.10	21.11	117.42	2.30	
24683252	20.10	21.11	117.35	2.30	
24686256	20.10	24.47	117.17	1.95	
24689204	20.10	21.23	99.51	2.27	
24692088	20.10	21.79	115.54	2.20	
24695072	20.10	21.11	112.43	2.27	
24698044	20.10	21.14	115.60	2.26	
24701048	20.10	17.59	115.27	2.62	
24703988	20.10	21.11	133.53	2.27	
24706960	20.10	21.11	115.69	2.26	
24709940	20.10	21.14	115.51	2.26	
24712892	20.10	17.59	115.15	2.62	
24715892	20.10	21.11	133.43	2.27	
24718864	20.10	17.59	115.58	2.62	
24721836	20.10	17.62	133.70	2.63	
24724832	20.10	20.97	134.06	2.30	
24727788	20.10	17.71	117.08	2.62	
24730764	20.10	17.59	133.86	2.65	
24733744	20.10	17.62	134.93	2.65	
24736732	20.10	17.48	135.29	2.68	
24739668	20.10	14.17	136.50	3.02	
24742640	20.10	17.59	154.19	2.70	
24745640	20.10	17.62	137.50	2.70	
24748588	20.10	17.59	137.86	2.71	
24751564	20.10	14.07	138.45	3.08	
24754560	20.10	17.59	157.24	2.75	
24757524	20.10	14.10	140.07	3.11	
24760516	20.10	17.59	158.75	2.78	
24763472	20.10	14.07	141.69	3.15	
24766460	20.10	17.59	160.48	2.81	
24769412	20.10	17.62	143.32	2.82	
24772388	20.10	14.07	143.67	3.19	
24775384	20.10	17.59	162.57	2.85	
24778340	20.10	14.07	145.41	3.22	
24781344	20.10	17.62	164.19	2.88	
24784296	20.10	17.52	146.90	2.90	
24787268	20.10	14.13	147.87	3.25	
24790268	20.10	17.59	166.00	2.92	
24793260	20.10	17.48	149.12	2.95	
