20637052	25.48	25.48	135.23	2.67	
20669548	25.48	25.46	136.37	2.68	
20702044	25.48	25.13	136.50	2.72	
20734512	25.48	25.14	138.69	2.74	
20766996	25.48	25.48	139.59	2.71	
20799496	25.48	25.47	138.38	2.71	
20831964	25.48	25.78	138.41	2.67	
20864480	25.48	25.80	136.42	2.66	
20896936	25.48	25.46	135.42	2.68	
20929436	25.48	25.47	136.68	2.68	
20961924	25.48	25.13	136.64	2.72	
20994424	25.48	25.14	138.87	2.74	
21026904	25.48	25.48	139.80	2.72	
21059392	25.48	25.78	138.58	2.68	
21091888	25.48	25.45	136.61	2.70	
21124352	25.48	25.80	137.84	2.66	
21156844	25.48	25.15	135.67	2.72	
21189308	25.48	25.48	138.97	2.70	
21221792	25.48	25.15	137.77	2.74	
21254284	25.48	25.47	139.89	2.72	
21286760	25.48	25.46	138.76	2.72	
21319272	25.48	25.78	138.82	2.68	
21351740	25.48	25.47	136.82	2.71	
21384240	25.48	25.80	137.96	2.66	
21416728	25.48	25.14	135.85	2.73	
21449200	25.48	25.15	139.18	2.75	
21481660	25.48	25.48	140.07	2.72	
21514128	25.48	25.48	138.89	2.72	
21546644	25.48	25.48	138.88	2.72	
21579120	25.48	26.10	138.88	2.64	
21611616	25.48	25.79	134.84	2.65	
21644116	25.48	25.45	135.07	2.67	
21676584	25.48	25.14	136.39	2.71	
21709100	25.48	24.81	138.44	2.77	
21741552	25.48	25.48	141.52	2.73	
21774052	25.48	25.47	139.10	2.73	
21806568	25.48	25.76	139.13	2.69	
21839084	25.48	25.76	137.27	2.68	
21871576	25.48	25.78	136.43	2.66	
21904072	25.48	25.14	135.50	2.72	
21936568	25.48	25.78	138.79	2.66	
21969060	25.48	25.14	135.57	2.72	
22001528	25.48	25.13	138.84	2.74	
22034028	25.48	25.48	139.86	2.72	
22066520	25.48	25.46	138.61	2.72	
22099000	25.48	25.80	138.70	2.68	
22131480	25.48	25.79	136.57	2.66	
22163976	25.48	25.15	135.72	2.72	
22196436	25.48	25.47	138.97	2.70	
22228908	25.48	25.15	137.83	2.74	
22261404	25.48	25.47	139.90	2.72	
22293920	25.48	25.14	138.74	2.76	
22326412	25.48	26.09	140.94	2.66	
