14191104	25.48	26.87	144.43	2.62	
14194560	25.48	27.02	133.39	2.59	
14198056	25.48	27.14	132.31	2.57	
14201556	25.48	23.94	131.29	2.81	
14205044	25.48	27.08	143.39	2.58	
14208512	25.48	23.96	131.49	2.81	
14212028	25.48	24.07	143.26	2.81	
14215496	25.48	26.99	143.33	2.59	
14219016	25.48	24.02	132.30	2.81	
14222472	25.48	26.93	143.52	2.60	
14225972	25.48	27.08	132.53	2.58	
14229472	25.48	23.99	131.42	2.81	
14232948	25.48	27.02	143.08	2.58	
14236436	25.48	24.02	131.62	2.80	
14239916	25.48	27.18	142.95	2.57	
14243436	25.48	23.91	130.98	2.81	
14246936	25.48	26.74	143.30	2.60	
14250432	25.48	26.96	132.64	2.58	
14253892	25.48	24.13	131.36	2.78	
14257412	25.48	23.99	142.03	2.80	
14260904	25.48	26.81	143.04	2.60	
14264396	25.48	24.02	132.41	2.80	
14267904	25.48	26.99	142.98	2.58	
14271376	25.48	23.88	131.73	2.81	
14274892	25.48	26.90	143.50	2.59	
14278368	25.48	24.02	132.12	2.80	
14281868	25.48	27.14	143.00	2.57	
14285344	25.48	23.94	131.16	2.81	
14288848	25.48	24.05	143.26	2.81	
14292324	25.48	27.11	143.34	2.58	
14295816	25.48	23.91	131.72	2.82	
14299332	25.48	26.96	143.81	2.59	
14302804	25.48	24.02	132.31	2.81	
14306284	25.48	23.99	143.42	2.82	
14309780	25.48	24.10	144.01	2.83	
14313260	25.48	27.08	144.08	2.60	
14316748	25.48	24.02	132.78	2.83	
14320220	25.48	27.14	144.32	2.60	
14323748	25.48	23.91	132.48	2.84	
14327192	25.48	26.96	144.69	2.61	
14330720	25.48	24.10	133.19	2.82	
14334216	25.48	26.74	143.96	2.63	
14337732	25.48	23.96	133.99	2.83	
14341204	25.48	26.99	144.55	2.61	
14344680	25.48	24.02	133.10	2.83	
14348172	25.48	27.12	144.33	2.60	
14351656	25.48	23.91	132.59	2.84	
14355156	25.48	24.07	144.70	2.83	
14358636	25.48	27.11	144.57	2.61	
14362096	25.48	24.07	133.05	2.83	
14365604	25.48	24.13	144.49	2.84	
14369080	25.48	26.93	144.75	2.63	
14372596	25.48	23.96	134.14	2.85	
14376080	25.48	26.81	145.37	2.64	
14379584	25.48	27.02	134.65	2.61	
14383060	25.48	23.96	133.36	2.84	
14386576	25.48	26.90	144.90	2.62	
14390056	25.48	24.02	133.83	2.84	
14393556	25.48	27.12	144.72	2.61	
14397064	25.48	23.85	132.98	2.85	
14400520	25.48	27.08	145.30	2.61	
14404028	25.48	24.16	133.10	2.83	
14407512	25.48	26.90	144.11	2.62	
14411020	25.48	23.94	133.74	2.84	
14414492	25.48	27.08	144.94	2.61	
14417976	25.48	23.96	133.04	2.84	
14421460	25.48	27.18	144.81	2.60	
14424972	25.48	23.91	132.64	2.84	
14428472	25.48	26.77	144.96	2.63	
14431960	25.48	24.02	134.18	2.84	
14435460	25.48	27.02	144.62	2.61	
14438936	25.48	23.91	133.26	2.84	
14442428	25.48	27.14	145.02	2.60	
14445928	25.48	23.99	132.78	2.84	
14449396	25.48	27.14	144.66	2.60	
