15060380	25.48	25.15	140.28	2.76	
15082856	25.48	26.10	140.94	2.67	
15105340	25.48	25.14	136.24	2.75	
15127824	25.48	26.10	140.37	2.66	
15150324	25.48	26.06	135.66	2.64	
15172816	25.48	25.14	134.65	2.72	
15195304	25.48	25.59	138.62	2.68	
15217796	25.48	25.16	136.75	2.72	
15240316	25.48	25.11	138.97	2.74	
15262804	25.48	24.70	139.84	2.80	
15285264	25.48	25.62	142.89	2.73	
15307720	25.48	25.15	139.27	2.78	
15330192	25.48	25.63	141.61	2.74	
15352696	25.48	26.09	139.55	2.68	
15375196	25.48	25.59	136.70	2.71	
15397684	25.48	25.61	138.27	2.70	
15420156	25.48	26.08	137.91	2.65	
15442640	25.48	25.17	135.03	2.72	
15465124	25.48	25.62	138.92	2.69	
15487592	25.48	25.15	137.02	2.73	
15510076	25.48	25.17	139.38	2.74	
15532536	25.48	25.16	139.88	2.76	
15555028	25.48	25.63	140.53	2.72	
15577516	25.48	25.14	138.57	2.76	
15599968	25.48	25.63	140.98	2.72	
15622464	25.48	26.10	138.91	2.67	
15644952	25.48	25.61	135.96	2.70	
15667428	25.48	25.60	137.48	2.69	
15689900	25.48	25.63	137.24	2.68	
15712404	25.48	25.16	136.81	2.73	
15734908	25.48	25.13	139.17	2.74	
15757380	25.48	25.16	139.96	2.75	
15779836	25.48	25.17	140.48	2.77	
15802288	25.48	25.63	141.03	2.73	
15824772	25.48	25.63	139.05	2.72	
15847276	25.48	25.16	138.75	2.77	
15869764	25.48	26.05	141.08	2.68	
15892224	25.48	26.09	136.72	2.65	
15914708	25.48	25.18	135.37	2.73	
15937208	25.48	26.07	139.24	2.64	
15959672	25.48	25.61	134.85	2.67	
15982188	25.48	25.14	136.22	2.72	
16004640	25.48	25.16	138.61	2.73	
16027136	25.48	25.17	139.15	2.74	
16049624	25.48	25.13	139.74	2.76	
16072116	25.48	25.62	140.55	2.72	
16094608	25.48	25.60	138.52	2.71	
16117088	25.48	25.15	138.34	2.76	
16139600	25.48	26.07	140.63	2.67	
16162076	25.48	25.62	136.11	2.69	
16184568	25.48	25.61	137.44	2.69	
16207068	25.48	25.61	137.20	2.69	
16229544	25.48	25.13	136.95	2.73	
16252020	25.48	25.15	139.34	2.74	
16274512	25.48	25.16	139.90	2.75	
16296988	25.48	25.63	140.49	2.72	
16319448	25.48	25.15	138.47	2.76	
16341920	25.48	25.63	140.89	2.72	
16364400	25.48	25.63	138.86	2.72	
16386884	25.48	25.63	138.51	2.71	
16409376	25.48	26.08	138.24	2.65	
16431840	25.48	25.61	135.38	2.68	
16454332	25.48	25.63	136.81	2.68	
16476800	25.48	25.15	136.46	2.72	
16499264	25.48	25.17	138.84	2.73	
16521756	25.48	25.16	139.35	2.75	
16544232	25.48	25.15	140.00	2.76	
16566740	25.48	25.16	140.72	2.77	
16589192	25.48	25.61	141.28	2.73	
16611692	25.48	25.63	139.41	2.73	
16634144	25.48	25.62	139.00	2.72	
16656624	25.48	26.10	138.78	2.66	
16679124	25.48	25.62	135.79	2.69	
16701576	25.48	25.63	137.25	2.68	
16724072	39.01	25.63	136.92	4.16	
16746560	39.01	25.15	212.37	4.74	
16769036	39.01	26.54	241.77	5.00	
16791496	39.01	28.90	255.00	5.00	
16813984	39.01	31.66	255.00	5.00	
16836488	39.01	34.01	255.00	5.00	
16859060	39.01	36.68	255.00	5.00	
16881640	39.01	39.00	255.00	5.00	
16904168	39.01	41.29	255.00	4.96	
16926732	39.01	42.23	253.15	4.77	
16949336	39.01	44.00	243.29	4.45	
16971928	39.01	44.09	226.89	4.24	
16994488	39.01	45.44	216.40	3.89	
17017096	39.01	44.97	198.62	3.69	
17039684	39.01	45.38	188.38	3.41	
17062292	39.01	44.00	174.08	3.31	
17084872	39.01	43.17	169.05	3.21	
17107412	39.01	41.31	163.73	3.25	
17129988	39.01	40.37	165.86	3.26	
17152588	39.01	38.53	166.51	3.41	
17175152	39.01	38.47	174.11	3.44	
17197688	39.01	37.58	175.42	3.56	
17220248	39.01	37.14	181.47	3.66	
17242768	39.01	37.21	186.81	3.73	
17265340	39.01	36.22	190.14	3.91	
17287884	39.01	36.69	199.28	3.96	
17310428	39.01	36.71	202.21	4.05	
17332976	39.01	37.61	206.73	4.04	
17355516	39.01	38.10	206.26	4.05	
17378088	39.01	38.98	206.33	3.98	
17400644	39.01	39.45	203.20	3.93	
17423220	39.01	39.45	200.62	3.92	
17445764	39.01	39.46	199.74	3.90	
17468332	39.01	39.88	198.77	3.83	
17490900	39.01	39.93	195.49	3.79	
17513512	39.01	39.91	193.45	3.76	
17536068	39.01	40.33	191.75	3.68	
17558644	39.01	40.82	187.58	3.57	
17581240	39.01	39.90	182.18	3.60	
17603792	39.01	38.96	183.72	3.67	
17626368	39.01	38.96	187.17	3.67	
17648936	39.01	38.96	187.26	3.67	
17671528	39.01	38.98	187.34	3.67	
17694096	39.01	38.98	187.35	3.67	
17716664	39.01	39.41	187.40	3.63	
17739252	39.01	38.08	185.06	3.76	
17761796	39.01	38.93	191.68	3.70	
17784380	39.01	38.06	188.78	3.80	
17806928	39.01	38.53	193.83	3.79	
17829500	39.01	38.51	193.09	3.81	
17852068	39.01	38.99	194.16	3.77	
17874612	39.01	38.54	192.44	3.82	
17897172	39.01	39.45	194.99	3.74	
17919732	39.01	38.56	190.84	3.82	
17942312	39.01	38.94	194.92	3.80	
17964860	39.01	38.55	193.71	3.84	
17987420	39.01	39.47	196.03	3.76	
18009964	39.01	39.01	191.77	3.79	
18032544	39.01	39.48	193.45	3.74	
18055124	39.01	39.41	190.81	3.73	
18077680	39.01	39.41	190.22	3.71	
18100240	39.01	39.00	189.40	3.74	
18122784	39.01	39.02	190.92	3.74	
18145324	39.01	38.55	190.81	3.79	
18167892	39.01	39.44	193.39	3.71	
18190468	39.01	39.43	189.32	3.70	
18213048	39.01	38.96	188.48	3.73	
18235620	39.01	39.43	190.31	3.68	
18258168	39.01	38.53	187.72	3.76	
18280744	39.01	38.98	191.92	3.73	
18303296	39.01	39.01	190.38	3.73	
18325852	39.01	38.54	190.28	3.78	
18348404	39.01	39.00	192.88	3.75	
18370968	39.01	39.43	191.25	3.70	
18393516	39.01	38.55	188.82	3.78	
18416084	39.01	39.43	192.93	3.70	
18438656	39.01	38.06	188.88	3.84	
18461220	39.01	39.44	195.75	3.72	
18483772	39.01	38.54	189.88	3.81	
18506324	39.01	39.01	194.06	3.77	
18528884	39.01	39.45	192.34	3.72	
18551460	39.01	39.45	189.89	3.71	
18574004	39.01	38.53	189.00	3.79	
18596556	39.01	39.48	193.28	3.70	
18619140	39.01	38.09	188.91	3.84	
18641680	39.01	39.42	195.75	3.73	
18664228	39.01	39.02	190.12	3.76	
18686772	39.01	39.47	191.54	3.71	
18709332	39.01	39.01	188.99	3.74	
18731884	39.01	39.43	190.63	3.69	
18754468	39.01	38.54	188.29	3.77	
18777036	39.01	38.95	192.42	3.75	
18799580	39.01	38.55	191.05	3.79	
18822132	39.01	39.48	193.42	3.71	
18844696	39.01	39.00	189.12	3.74	
18867232	39.01	39.45	190.83	3.69	
18889800	39.01	39.02	188.34	3.72	
18912356	39.01	39.00	189.86	3.72	
18934896	39.01	38.55	189.92	3.77	
18957480	39.01	38.96	192.49	3.75	
18980040	39.01	38.99	191.07	3.75	
19002588	39.01	38.54	191.00	3.80	
19025156	39.01	39.43	193.55	3.72	
19047728	39.01	39.43	189.47	3.70	
19070276	39.01	39.02	188.65	3.73	
19092828	39.01	39.01	190.10	3.73	
19115372	39.01	38.98	190.15	3.73	
19137940	39.01	38.55	190.31	3.78	
19160492	39.01	39.01	192.77	3.75	
19183060	39.01	39.40	191.09	3.70	
19205664	39.01	39.46	188.90	3.68	
19228212	39.01	38.51	187.79	3.77	
19250784	39.01	39.43	192.22	3.69	
19273312	39.01	38.54	188.01	3.77	
