17010248	25.52	24.63	138.27	2.72	
17013240	25.52	28.00	138.52	2.46	
17016192	25.52	24.80	125.64	2.69	
17019172	25.52	24.63	137.40	2.71	
17022136	25.52	24.63	138.27	2.72	
17025136	25.52	24.67	138.53	2.72	
17028100	25.52	24.63	138.65	2.73	
17031072	25.52	24.63	139.04	2.73	
17034048	25.52	24.63	139.31	2.74	
17037044	25.52	27.96	139.57	2.49	
17039996	25.52	24.83	126.82	2.71	
17042952	25.52	24.63	138.32	2.73	
17045924	25.52	24.63	139.29	2.74	
17048920	25.52	24.66	139.56	2.74	
17051904	25.52	28.15	139.70	2.48	
17054880	25.52	24.63	126.34	2.73	
17057836	25.52	24.63	139.30	2.74	
17060820	25.52	24.66	139.55	2.74	
17063772	25.52	24.63	139.69	2.75	
17066768	25.52	24.63	140.07	2.75	
17069768	25.52	24.63	140.33	2.76	
17072720	25.52	28.19	140.60	2.49	
17075676	25.52	24.63	126.97	2.75	
17078696	25.52	24.63	140.07	2.75	
17081652	25.52	28.15	140.33	2.49	
17084604	25.52	24.66	126.86	2.74	
17087596	25.52	24.63	139.68	2.75	
17090576	25.52	24.63	140.05	2.75	
17093556	25.52	28.11	140.32	2.49	
17096520	25.52	24.70	127.00	2.74	
17099496	25.52	24.63	139.56	2.75	
17102460	25.52	24.63	140.06	2.75	
17105448	25.52	24.63	140.32	2.76	
17108420	25.52	24.66	140.57	2.76	
17111392	25.52	28.15	140.71	2.50	
17114372	25.52	24.63	127.36	2.75	
17117348	25.52	24.63	140.32	2.76	
17120360	25.52	27.96	140.58	2.51	
17123296	25.52	24.83	127.82	2.73	
17126252	25.52	24.63	139.33	2.75	
17129284	25.52	27.96	140.31	2.50	
17132220	25.52	24.83	127.56	2.73	
17135208	25.52	24.63	139.06	2.75	
17138168	25.52	24.63	140.05	2.75	
17141148	25.52	28.15	140.31	2.49	
17144104	25.52	24.66	126.83	2.74	
17147100	25.52	24.63	139.66	2.75	
17150080	25.52	28.15	140.04	2.48	
17153032	25.52	24.63	126.56	2.74	
17156024	25.52	24.66	139.52	2.74	
17158992	25.52	28.15	139.65	2.48	
17161968	25.52	24.63	126.30	2.73	
17164944	25.52	24.63	139.25	2.74	
17167956	25.52	27.92	139.52	2.49	
17170896	25.52	24.87	126.92	2.71	
17173896	25.52	24.63	138.15	2.73	
17176864	25.52	28.04	139.26	2.47	
17179804	25.52	24.76	126.22	2.71	
17182800	25.52	24.63	138.25	2.73	
17185772	25.52	28.15	138.99	2.46	
17188740	25.52	24.63	125.51	2.72	
17191728	25.52	24.66	138.47	2.72	
17194696	25.52	28.15	138.61	2.46	
17197652	25.52	24.63	125.24	2.71	
17200648	25.52	24.63	138.21	2.72	
17203620	25.52	28.19	138.47	2.45	
17206572	25.52	24.63	124.84	2.70	
17209608	25.52	24.63	137.94	2.71	
17212552	25.52	28.15	138.20	2.45	
17215524	25.52	24.66	124.73	2.70	
17218496	25.52	24.63	137.56	2.70	
17221480	25.52	28.07	137.93	2.45	
