19286288	0.00	0.00	0.00	0.00
19288840	0.00	0.00	0.00	0.00
19291400	0.00	0.00	0.00	0.00
19293952	0.00	0.00	0.00	0.00
19296488	0.00	0.00	0.00	0.00
19299040	0.00	0.00	0.00	0.00
19301600	0.00	0.00	0.00	0.00
19304152	0.00	0.00	0.00	0.00
19306688	0.00	0.00	0.00	0.00
19309240	0.00	0.00	0.00	0.00
19311800	0.00	0.00	0.00	0.00
19314352	0.00	0.00	0.00	0.00
19316904	0.00	0.00	0.00	0.00
19319440	0.00	0.00	0.00	0.00
19322008	0.00	0.00	0.00	0.00
19324552	0.00	0.00	0.00	0.00
19327104	0.00	0.00	0.00	0.00
19329640	0.00	0.00	0.00	0.00
19332208	0.00	0.00	0.00	0.00
19334752	0.00	0.00	0.00	0.00
19337304	0.00	0.00	0.00	0.00
19339840	0.00	0.00	0.00	0.00
19342408	0.00	0.00	0.00	0.00
19344952	0.00	0.00	0.00	0.00
19347504	0.00	0.00	0.00	0.00
19350040	0.00	0.00	0.00	0.00
19352608	0.00	0.00	0.00	0.00
19355152	0.00	0.00	0.00	0.00
19357688	0.00	0.00	0.00	0.00
19360240	0.00	0.00	0.00	0.00
19362800	0.00	0.00	0.00	0.00
19365352	0.00	0.00	0.00	0.00
19367888	0.00	0.00	0.00	0.00
19370440	0.00	0.00	0.00	0.00
19373000	0.00	0.00	0.00	0.00
19375552	0.00	0.00	0.00	0.00
19378088	0.00	0.00	0.00	0.00
19380656	0.00	0.00	0.00	0.00
19383200	0.00	0.00	0.00	0.00
19385752	0.00	0.00	0.00	0.00
19388288	0.00	0.00	0.00	0.00
19390840	0.00	0.00	0.00	0.00
19393400	0.00	0.00	0.00	0.00
19395952	0.00	0.00	0.00	0.00
19398488	0.00	0.00	0.00	0.00
19401040	0.00	0.00	0.00	0.00
19403600	0.00	0.00	0.00	0.00
19406152	0.00	0.00	0.00	0.00
19408688	0.00	0.00	0.00	0.00
19411240	0.00	0.00	0.00	0.00
19413800	0.00	0.00	0.00	0.00
19416352	0.00	0.00	0.00	0.00
19418888	0.00	0.00	0.00	0.00
19421440	0.00	0.00	0.00	0.00
19424000	0.00	0.00	0.00	0.00
19426552	0.00	0.00	0.00	0.00
19429088	0.00	0.00	0.00	0.00
19431640	0.00	0.00	0.00	0.00
19434200	0.00	0.00	0.00	0.00
19436752	0.00	0.00	0.00	0.00
19439288	0.00	0.00	0.00	0.00
19441840	0.00	0.00	0.00	0.00
19444400	0.00	0.00	0.00	0.00
19446956	0.00	0.00	0.00	0.00
19449488	0.00	0.00	0.00	0.00
19452056	0.00	0.00	0.00	0.00
19454600	0.00	0.00	0.00	0.00
19457160	0.00	0.00	0.00	0.00
19459688	0.00	0.00	0.00	0.00
19462256	0.00	0.00	0.00	0.00
19464800	0.00	0.00	0.00	0.00
19467360	0.00	0.00	0.00	0.00
19469888	0.00	0.00	0.00	0.00
19472456	0.00	0.00	0.00	0.00
19475000	0.00	0.00	0.00	0.00
19477560	0.00	0.00	0.00	0.00
19480088	0.00	0.00	0.00	0.00
19482656	0.00	0.00	0.00	0.00
19485200	0.00	0.00	0.00	0.00
19487760	0.00	0.00	0.00	0.00
19490288	0.00	0.00	0.00	0.00
19492840	0.00	0.00	0.00	0.00
19495400	0.00	0.00	0.00	0.00
19497952	0.00	0.00	0.00	0.00
19500488	0.00	0.00	0.00	0.00
19503040	0.00	0.00	0.00	0.00
19505600	0.00	0.00	0.00	0.00
19508152	0.00	0.00	0.00	0.00
19510704	0.00	0.00	0.00	0.00
19513240	0.00	0.00	0.00	0.00
19515808	0.00	0.00	0.00	0.00
19518352	0.00	0.00	0.00	0.00
19520904	0.00	0.00	0.00	0.00
19523440	0.00	0.00	0.00	0.00
19526000	0.00	0.00	0.00	0.00
19528552	0.00	0.00	0.00	0.00
19531088	0.00	0.00	0.00	0.00
19533640	0.00	0.00	0.00	0.00
19536200	0.00	0.00	0.00	0.00
19538752	0.00	0.00	0.00	0.00
19541288	0.00	0.00	0.00	0.00
19543840	0.00	0.00	0.00	0.00
19546400	0.00	0.00	0.00	0.00
19548952	0.00	0.00	0.00	0.00
19551488	0.00	0.00	0.00	0.00
19554040	0.00	0.00	0.00	0.00
19556600	0.00	0.00	0.00	0.00
19559152	0.00	0.00	0.00	0.00
19561688	0.00	0.00	0.00	0.00
19564240	0.00	0.00	0.00	0.00
19566800	0.00	0.00	0.00	0.00
19569352	0.00	0.00	0.00	0.00
19571888	0.00	0.00	0.00	0.00
19574440	0.00	0.00	0.00	0.00
19577004	0.00	0.00	0.00	0.00
19579552	0.00	0.00	0.00	0.00
19582104	0.00	0.00	0.00	0.00
19584640	0.00	0.00	0.00	0.00
19587208	0.00	0.00	0.00	0.00
19589752	0.00	0.00	0.00	0.00
19592304	0.00	0.00	0.00	0.00
19594840	0.00	0.00	0.00	0.00
19597408	0.00	0.00	0.00	0.00
19599952	0.00	0.00	0.00	0.00
19602504	0.00	0.00	0.00	0.00
19605040	0.00	0.00	0.00	0.00
19607608	0.00	0.00	0.00	0.00
19610152	0.00	0.00	0.00	0.00
19612704	0.00	0.00	0.00	0.00
19615240	0.00	0.00	0.00	0.00
19617808	0.00	0.00	0.00	0.00
19620352	0.00	0.00	0.00	0.00
19622888	0.00	0.00	0.00	0.00
19625440	0.00	0.00	0.00	0.00
19628000	0.00	0.00	0.00	0.00
19630552	0.00	0.00	0.00	0.00
19633088	0.00	0.00	0.00	0.00
19635640	0.00	0.00	0.00	0.00
19638200	0.00	0.00	0.00	0.00
19640752	0.00	0.00	0.00	0.00
19643288	0.00	0.00	0.00	0.00
19645856	0.00	0.00	0.00	0.00
19648400	0.00	0.00	0.00	0.00
19650952	0.00	0.00	0.00	0.00
19653488	0.00	0.00	0.00	0.00
19656040	0.00	0.00	0.00	0.00
19658600	0.00	0.00	0.00	0.00
19661152	0.00	0.00	0.00	0.00
19663688	0.00	0.00	0.00	0.00
19666240	0.00	0.00	0.00	0.00
19668800	0.00	0.00	0.00	0.00
19671352	0.00	0.00	0.00	0.00
19673888	0.00	0.00	0.00	0.00
19676440	0.00	0.00	0.00	0.00
19679000	0.00	0.00	0.00	0.00
19681552	0.00	0.00	0.00	0.00
19684088	0.00	0.00	0.00	0.00
19686640	0.00	0.00	0.00	0.00
19689200	0.00	0.00	0.00	0.00
19691752	0.00	0.00	0.00	0.00
19694288	0.00	0.00	0.00	0.00
19696840	0.00	0.00	0.00	0.00
19699400	0.00	0.00	0.00	0.00
19701952	0.00	0.00	0.00	0.00
19704488	0.00	0.00	0.00	0.00
19707052	0.00	0.00	0.00	0.00
19709600	0.00	0.00	0.00	0.00
19712244	50.07	0.00	255.00	5.00
19715052	50.07	0.60	255.00	5.00
19717860	50.07	1.20	255.00	5.00
19720680	50.07	2.40	255.00	5.00
19723488	50.07	4.20	255.00	5.00
19726272	50.07	6.00	255.00	5.00
19729072	50.07	7.20	255.00	5.00
19731884	50.07	7.80	255.00	5.00
19734696	50.07	8.40	255.00	5.00
19737488	50.07	9.00	255.00	5.00
19740296	50.07	9.60	255.00	5.00
19743096	50.07	10.80	255.00	5.00
19746024	50.07	12.00	255.00	5.00
19748904	50.07	14.40	255.00	5.00
19751764	50.07	16.80	255.00	5.00
19754680	50.07	18.60	255.00	5.00
19757548	50.07	21.00	255.00	5.00
19760460	50.07	22.80	255.00	5.00
19763332	50.07	25.20	255.00	5.00
19766212	50.07	27.00	249.83	4.90
19769112	50.07	29.40	223.75	4.39
19771992	50.07	31.80	197.74	3.88
19774900	50.07	34.80	165.16	3.24
19777816	50.07	37.20	139.21	2.73
19780672	50.07	40.20	106.63	2.09
19783552	50.07	43.20	74.11	1.45
19786384	50.07	45.60	48.16	0.94
19789184	50.07	48.00	22.15	0.43
19792000	50.07	50.40	3.87	0.08
19794696	50.07	52.20	23.31	0.46
19797500	50.07	54.00	42.82	0.84
19800324	50.07	55.80	62.32	1.22
19803108	50.07	57.60	81.83	1.60
19805908	50.07	58.80	94.77	1.86
19808712	50.07	60.00	107.78	2.11
19811604	50.07	60.60	114.21	2.24
19814500	50.07	61.80	127.28	2.50
19817364	50.07	61.80	127.15	2.49
19820276	50.07	62.40	133.72	2.62
19823120	50.07	62.40	133.65	2.62
19826008	50.07	62.40	133.65	2.62
19828908	50.07	62.40	133.65	2.62
19831792	50.07	62.40	133.65	2.62
19834680	50.07	62.40	133.65	2.62
19837568	50.07	62.40	133.65	2.62
19840472	50.07	62.40	133.65	2.62
19843352	50.07	62.40	133.65	2.62
19846244	50.07	62.40	133.65	2.62
19849128	50.07	62.40	133.65	2.62
19852024	50.07	62.40	133.65	2.62
19854952	50.07	61.20	120.52	2.36
19857844	50.07	60.60	114.08	2.24
19860740	50.07	59.40	101.01	1.98
19863632	50.07	58.20	88.00	1.73
19866428	50.07	57.00	74.99	1.47
19869256	50.07	56.40	68.56	1.34
19872040	50.07	55.20	55.48	1.09
19874848	50.07	54.60	49.05	0.96
19877652	50.07	54.00	42.54	0.83
19880460	50.07	53.40	36.04	0.71
19883264	50.07	52.80	29.54	0.58
19886076	50.07	52.20	23.03	0.45
19888868	50.07	51.60	16.53	0.32
19891680	50.07	51.00	10.03	0.20
19894492	50.07	50.40	3.52	0.07
19897164	50.07	50.40	3.59	0.07
19899928	50.07	49.80	2.98	0.06
19902608	50.07	49.80	2.91	0.06
19905364	50.07	49.20	9.48	0.19
19908044	50.07	49.20	9.41	0.18
19910768	50.07	49.20	9.41	0.18
19913524	50.07	48.60	15.99	0.31
19916324	50.07	48.00	22.49	0.44
19919088	50.07	48.00	22.42	0.44
19921892	50.07	48.00	22.42	0.44
19924696	50.07	48.00	22.42	0.44
19927504	50.07	48.00	22.42	0.44
19930312	50.07	48.00	22.42	0.44
19933112	50.07	48.00	22.42	0.44
19935920	50.07	48.00	22.42	0.44
19938720	50.07	48.00	22.42	0.44
19941536	50.07	48.00	22.42	0.44
19944332	50.07	48.00	22.42	0.44
19947136	50.07	48.00	22.42	0.44
19949944	50.07	48.00	22.42	0.44
19952752	50.07	48.00	22.42	0.44
19955552	50.07	48.00	22.42	0.44
19958360	50.07	48.00	22.42	0.44
19961160	50.07	48.00	22.42	0.44
19963976	50.07	48.00	22.42	0.44
19966772	50.07	48.00	22.42	0.44
19969576	50.07	48.00	22.42	0.44
19972384	50.07	48.00	22.42	0.44
19975192	50.07	48.00	22.42	0.44
19977992	50.07	48.00	22.42	0.44
19980800	50.07	48.00	22.42	0.44
19983600	50.07	48.00	22.42	0.44
19986408	50.07	48.00	22.42	0.44
19989212	50.07	48.00	22.42	0.44
19992024	50.07	48.00	22.42	0.44
19994832	50.07	48.00	22.42	0.44
19997624	50.07	48.00	22.42	0.44
20000432	50.07	48.00	22.42	0.44
20003240	50.07	48.00	22.42	0.44
20006048	50.07	48.00	22.42	0.44
20008848	50.07	48.00	22.42	0.44
20011652	50.07	48.00	22.42	0.44
20014456	50.07	48.00	22.42	0.44
20017272	50.07	48.00	22.42	0.44
20020064	50.07	48.00	22.42	0.44
20022872	50.07	48.00	22.42	0.44
20025680	50.07	48.00	22.42	0.44
20028488	50.07	48.00	22.42	0.44
20031288	50.07	48.00	22.42	0.44
20034092	50.07	48.00	22.42	0.44
20036896	50.07	48.00	22.42	0.44
20039712	50.07	48.00	22.42	0.44
20042504	50.07	48.00	22.42	0.44
20045312	50.07	48.00	22.42	0.44
20048120	50.07	48.00	22.42	0.44
20050968	50.07	48.60	15.85	0.31
20053732	50.07	48.60	15.92	0.31
20056540	50.07	48.60	15.92	0.31
20059344	50.07	48.60	15.92	0.31
20062148	50.07	48.60	15.92	0.31
20064948	50.07	48.60	15.92	0.31
20067756	50.07	48.60	15.92	0.31
20070568	50.07	48.60	15.92	0.31
20073364	50.07	48.60	15.92	0.31
20076172	50.07	48.60	15.92	0.31
20078972	50.07	48.60	15.92	0.31
20081784	50.07	48.60	15.92	0.31
20084588	50.07	48.60	15.92	0.31
20087388	50.07	48.60	15.92	0.31
20090196	50.07	48.60	15.92	0.31
20093008	50.07	48.60	15.92	0.31
20095804	50.07	48.60	15.92	0.31
20098612	50.07	48.60	15.92	0.31
20101412	50.07	48.60	15.92	0.31
20104224	50.07	48.60	15.92	0.31
20107028	50.07	48.60	15.92	0.31
20109828	50.07	48.60	15.92	0.31
20112636	50.07	48.60	15.92	0.31
20115444	50.07	48.60	15.92	0.31
20118244	50.07	48.60	15.92	0.31
20121060	50.07	48.60	15.92	0.31
20123860	50.07	48.60	15.92	0.31
20126660	50.07	48.60	15.92	0.31
20129468	50.07	48.60	15.92	0.31
20132268	50.07	48.60	15.92	0.31
20135080	50.07	48.60	15.92	0.31
20137884	50.07	48.60	15.92	0.31
20140684	50.07	48.60	15.92	0.31
20143492	50.07	48.60	15.92	0.31
20146300	50.07	48.60	15.92	0.31
20149100	50.07	48.60	15.92	0.31
20151908	50.07	48.60	15.92	0.31
20154708	50.07	48.60	15.92	0.31
20157564	50.07	49.20	9.35	0.18
20160236	50.07	49.20	9.41	0.18
20162956	50.07	49.20	9.41	0.18
20165680	50.07	49.20	9.41	0.18
20168396	50.07	49.20	9.41	0.18
20171116	50.07	49.20	9.41	0.18
20173840	50.07	49.20	9.41	0.18
20176556	50.07	49.20	9.41	0.18
20179276	50.07	49.20	9.41	0.18
20181996	50.07	49.20	9.41	0.18
20184716	50.07	49.20	9.41	0.18
20187436	50.07	49.20	9.41	0.18
20190156	50.07	49.20	9.41	0.18
20192876	50.07	49.20	9.41	0.18
20195596	50.07	49.20	9.41	0.18
20198316	50.07	49.20	9.41	0.18
20201036	50.07	49.20	9.41	0.18
20203756	50.07	49.20	9.41	0.18
20206476	50.07	49.20	9.41	0.18
20209196	50.07	49.20	9.41	0.18
20211920	50.07	49.20	9.41	0.18
20214636	50.07	49.20	9.41	0.18
20217356	50.07	49.20	9.41	0.18
20220080	50.07	49.20	9.41	0.18
20222796	50.07	49.20	9.41	0.18
20225516	50.07	49.20	9.41	0.18
20228240	50.07	49.20	9.41	0.18
20230956	50.07	49.20	9.41	0.18
20233684	50.07	49.20	9.41	0.18
20236400	50.07	49.20	9.41	0.18
20239116	50.07	49.20	9.41	0.18
20241836	50.07	49.20	9.41	0.18
20244560	50.07	49.20	9.41	0.18
20247276	50.07	49.20	9.41	0.18
20249996	50.07	49.20	9.41	0.18
20252720	50.07	49.20	9.41	0.18
20255436	50.07	49.20	9.41	0.18
20258156	50.07	49.20	9.41	0.18
20260880	50.07	49.20	9.41	0.18
20263596	50.07	49.20	9.41	0.18
20266316	50.07	49.20	9.41	0.18
20269036	50.07	49.20	9.41	0.18
20271756	50.07	49.20	9.41	0.18
20274476	50.07	49.20	9.41	0.18
20277196	50.07	49.20	9.41	0.18
20279916	50.07	49.20	9.41	0.18
20282636	50.07	49.20	9.41	0.18
20285356	50.07	49.20	9.41	0.18
20288076	50.07	49.20	9.41	0.18
20290796	50.07	49.20	9.41	0.18
20293516	50.07	49.20	9.41	0.18
20296236	50.07	49.20	9.41	0.18
20298960	50.07	49.20	9.41	0.18
20301676	50.07	49.20	9.41	0.18
20304396	50.07	49.20	9.41	0.18
20307120	50.07	49.20	9.41	0.18
20309836	50.07	49.20	9.41	0.18
20312556	50.07	49.20	9.41	0.18
20315280	50.07	49.20	9.41	0.18
20317996	50.07	49.20	9.41	0.18
20320724	50.07	49.20	9.41	0.18
20323440	50.07	49.20	9.41	0.18
20326156	50.07	49.20	9.41	0.18
20328876	50.07	49.20	9.41	0.18
20331600	50.07	49.20	9.41	0.18
20334316	50.07	49.20	9.41	0.18
20337036	50.07	49.20	9.41	0.18
20339760	50.07	49.20	9.41	0.18
20342476	50.07	49.20	9.41	0.18
20345196	50.07	49.20	9.41	0.18
20347920	50.07	49.20	9.41	0.18
20350636	50.07	49.20	9.41	0.18
20353356	50.07	49.20	9.41	0.18
20356076	50.07	49.20	9.41	0.18
20358796	50.07	49.20	9.41	0.18
20361516	50.07	49.20	9.41	0.18
20364236	50.07	49.20	9.41	0.18
20366956	50.07	49.20	9.41	0.18
20369676	50.07	49.20	9.41	0.18
20372396	50.07	49.20	9.41	0.18
20375116	50.07	49.20	9.41	0.18
20377836	50.07	49.20	9.41	0.18
20380556	50.07	49.20	9.41	0.18
20383276	50.07	49.20	9.41	0.18
20386000	50.07	49.20	9.41	0.18
20388716	50.07	49.20	9.41	0.18
20391436	50.07	49.20	9.41	0.18
20394160	50.07	49.20	9.41	0.18
20396876	50.07	49.20	9.41	0.18
20399596	50.07	49.20	9.41	0.18
20402320	50.07	49.20	9.41	0.18
20405036	50.07	49.20	9.41	0.18
20407764	50.07	49.20	9.41	0.18
20410480	50.07	49.20	9.41	0.18
20413196	50.07	49.20	9.41	0.18
20415916	50.07	49.20	9.41	0.18
20418640	50.07	49.20	9.41	0.18
20421356	50.07	49.20	9.41	0.18
20424076	50.07	49.20	9.41	0.18
20426800	50.07	49.20	9.41	0.18
20429516	50.07	49.20	9.41	0.18
20432236	50.07	49.20	9.41	0.18
