8005356	23.36	14.94	69.05	1.35	
8008200	23.36	14.79	70.25	1.38	
8010976	23.36	11.32	98.73	1.94	
8013796	23.36	14.92	69.22	1.36	
8016612	23.36	14.94	69.04	1.35	
8019392	23.36	14.94	69.04	1.35	
8022196	23.36	11.20	99.67	1.95	
8025000	23.36	14.92	69.21	1.36	
8027820	23.36	14.94	69.05	1.35	
8030628	23.36	14.94	69.04	1.35	
8033444	23.36	14.94	69.04	1.35	
8036216	23.36	14.92	69.22	1.36	
8039052	23.36	11.20	99.65	1.95	
8041824	23.36	14.94	69.04	1.35	
8044664	23.36	14.94	69.05	1.35	
8047468	23.36	14.92	69.21	1.36	
8050236	23.36	14.94	69.05	1.35	
8053048	23.36	14.94	69.04	1.35	
8055884	23.36	11.20	99.65	1.95	
8058676	23.36	14.92	69.22	1.36	
8061492	23.36	14.94	69.04	1.35	
8064264	23.36	14.94	69.04	1.35	
8067072	23.36	11.20	99.67	1.95	
8069880	23.36	14.92	69.21	1.36	
8072716	23.36	14.92	69.22	1.36	
8075520	23.36	14.96	68.86	1.35	
8078308	23.36	14.94	69.04	1.35	
8081096	23.36	14.92	69.22	1.36	
8083904	23.36	14.94	69.04	1.35	
8086708	23.36	11.20	99.65	1.95	
8089508	23.36	14.94	69.05	1.35	
8092348	23.36	14.92	69.21	1.36	
8095140	23.36	14.94	69.04	1.35	
8097964	23.36	14.83	69.92	1.37	
8100728	23.36	11.29	98.99	1.94	
8103556	23.36	14.92	69.22	1.36	
8106344	23.36	14.94	69.04	1.35	
8109152	23.36	14.94	69.04	1.35	
8111952	23.36	14.92	69.22	1.36	
8114756	23.36	11.20	99.65	1.95	
8117580	23.36	14.94	69.04	1.35	
8120372	23.36	14.94	69.05	1.35	
8123168	23.36	14.94	69.04	1.35	
8125972	23.36	11.19	99.80	1.96	
8128812	23.36	14.94	69.04	1.35	
8131620	23.36	14.94	69.04	1.35	
8134412	23.36	14.94	69.05	1.35	
8137200	23.36	14.92	69.21	1.36	
8140004	23.36	14.94	69.04	1.35	
8142840	23.36	14.83	69.92	1.37	
8145608	23.36	11.29	98.99	1.94	
8148452	23.36	14.92	69.21	1.36	
8151228	23.36	14.94	69.05	1.35	
8154044	23.36	11.20	99.65	1.95	
8156844	23.36	14.94	69.05	1.35	
8159668	23.36	14.92	69.21	1.36	
8162476	23.36	14.94	69.04	1.35	
8165244	23.36	14.94	69.05	1.35	
8168048	23.36	14.94	69.04	1.35	
8170852	23.36	11.19	99.80	1.96	
8173684	23.36	14.94	69.04	1.35	
8176484	23.36	14.94	69.04	1.35	
8179292	23.36	14.94	69.05	1.35	
8182080	23.36	14.92	69.21	1.36	
8184884	23.36	14.94	69.04	1.35	
8187688	23.36	11.20	99.67	1.95	
8190508	23.36	14.94	69.04	1.35	
8193316	23.36	14.92	69.21	1.36	
8196108	23.36	14.94	69.05	1.35	
8198904	23.36	14.94	69.04	1.35	
8201712	23.36	11.20	99.67	1.95	
8204520	23.36	14.92	69.21	1.36	
8207340	23.36	14.94	69.04	1.35	
8210148	23.36	14.94	69.05	1.35	
8212964	23.36	14.94	69.04	1.35	
8215740	23.36	14.92	69.21	1.36	
8218576	23.36	11.20	99.67	1.95	
8221364	23.36	14.94	69.04	1.35	
8224172	23.36	14.94	69.04	1.35	
8226992	23.36	14.92	69.22	1.36	
8229760	23.36	14.94	69.04	1.35	
8232568	23.36	11.20	99.67	1.95	
8235368	23.36	14.94	69.04	1.35	
8238212	23.36	14.92	69.21	1.36	
8240980	23.36	14.94	69.05	1.35	
8243784	23.36	14.94	69.04	1.35	
8246588	23.36	11.20	99.65	1.95	
8249432	23.36	14.92	69.22	1.36	
8252220	23.36	14.94	69.04	1.35	
8255028	23.36	14.94	69.04	1.35	
8257808	23.36	14.94	69.05	1.35	
8260620	23.36	14.92	69.21	1.36	
8263424	23.36	11.20	99.67	1.95	
8266244	23.36	14.94	69.04	1.35	
8269064	23.36	14.94	69.04	1.35	
8271840	23.36	14.92	69.22	1.36	
8274660	23.36	11.20	99.65	1.95	
8277484	23.36	14.94	69.05	1.35	
8280256	23.36	14.94	69.04	1.35	
8283076	23.36	14.92	69.21	1.36	
8285884	23.36	14.94	69.05	1.35	
8288664	23.36	14.94	69.04	1.35	
8291476	23.36	14.94	69.04	1.35	
8294276	23.36	11.19	99.80	1.96	
8297100	23.36	14.94	69.04	1.35	
8299908	23.36	14.94	69.04	1.35	
8302692	23.36	14.94	69.05	1.35	
8305496	23.36	11.19	99.79	1.96	
8308324	23.36	14.94	69.05	1.35	
8311104	23.36	14.94	69.04	1.35	
8313916	23.36	14.94	69.04	1.35	
8316716	23.36	11.19	99.80	1.96	
